有完没完,5.4,王啸坤,范伟 / 贾静雯 / 刘俊昊,剧情 / 喜剧,中国大陆,2017,3670,2017年04月01日,国产
人狼大战 The Grey,6.5,乔·卡纳汉,连姆·尼森 / 达拉斯·罗伯特斯 / 弗兰克·格里罗,剧情 / 动作 / 惊悚 / 冒险,美国,2012,3668,2012年5月18日,进口
我是你妈,5.1,张骁,闫妮 / 邹元清 / 吴若甫,剧情 / 喜剧,中国大陆,2018,3663,2018年5月11日,国产（上映中……）
那件疯狂的小事叫爱情,3.9,邹佡,陈伟霆 / 唐艺昕 / 郑秀妍,喜剧 / 爱情,中国大陆,2016,3657,2016年8月12日,国产
史努比：花生大电影 The Peanuts Movie,7.3,史蒂夫·马蒂诺,诺亚·施纳普 / 比尔·莫伦茨 / 弗朗西斯卡·卡帕尔迪,喜剧 / 动画 / 冒险,美国,2015,3648,2015年11月6日,进口分账
天亮之前,5.7,吴中天,郭富城 / 杨子姗 / 郝蕾,爱情,中国大陆/香港/台湾,2016,3635,2016年7月22日,国产（合拍）
抢劫坚果店 The Nut Job,6.3,彼得·莱佩尼奥蒂斯,威尔·阿奈特 / 布兰登·费舍 / 连姆·尼森,喜剧 / 动画 / 冒险,加拿大/韩国/美国,2014,3629,2014年12月26日,进口
冲天火,3.6,林岭东,吴彦祖 / 张若昀 / 张静初,动作 / 悬疑,中国大陆,2016,3614,2016年11月25日,国产
我的战争,4.9,彭顺,刘烨 / 王珞丹 / 杨祐宁,剧情 / 历史 / 战争,中国大陆,2016,3605,2016年9月15日,国产
云水谣,6.9,尹力,陈坤 / 徐若瑄 / 李冰冰,剧情 / 爱情 / 战争,中国大陆/台湾,2006,3600,2006年12月1日,国产（合拍）
第一次,6.1,韩延,杨颖 / 赵又廷 / 江珊,爱情,中国大陆,2012,3583,2012年6月8日,国产（合拍）
幻体：续命游戏 Self/less,6.4,塔西姆·辛,瑞恩·雷诺兹 / 本·金斯利 / 马修·古迪,科幻 / 悬疑 / 惊悚,美国,2015,3561,2016年5月12日,进口
笔仙惊魂3,3.2,关尔,余心恬 / 郭艳 / 郭鑫,悬疑 / 惊悚 / 恐怖,中国大陆,2014,3541,2014年4月4日,国产
末日迷踪 Left Behind,4.2,维克·阿姆斯特朗,尼古拉斯·凯奇 / 查德·迈克尔·墨瑞 / 卡西·汤普森,动作 / 科幻 / 惊悚,美国/加拿大,2014,3539,2016年2月26日,进口
通灵神探 Solace,6.3,阿方索·博亚尔特,安东尼·霍普金斯 / 科林·法瑞尔 / 杰弗里·迪恩·摩根,科幻 / 犯罪 / 悬疑 / 惊悚,美国,2015,3536,2016年1月14日,进口
冰雪女皇之冬日魔咒 Снежная королева 2: Перезаморозка,5.1,阿列克谢·特斯蒂斯林,伊莎贝拉·弗尔曼 / 沙尔托·科普雷 / 肖恩·宾,动画 / 家庭,俄罗斯,2014,3534,2016年12月31日,进口
蒸发太平洋 Lost in the Pacific,3.4,周文武贝,布兰登·罗斯 / 张雨绮 / 王盛德,剧情 / 科幻 / 冒险,中国大陆/美国,2016,3508,2016年1月29日,国产
开心超人,7.3,黄伟明,邓玉婷 / 祖晴 / 高全胜,动画 / 冒险,中国大陆,2013,3505,2013年6月28日,国产
爱情呼叫转移Ⅱ：爱情左右,5.2,张建亚,林嘉欣 / 邓超 / 黄渤,喜剧 / 爱情,中国,2008,3500,2008年11月26日,国产
龙骑士 Eragon,5.6,斯蒂芬·范米尔,爱德华·斯皮伊尔斯 / 杰瑞米·艾恩斯 / 西耶娜·盖尔利,动作 / 冒险 / 家庭 / 奇幻,美国/英国/匈牙利,2006,3500,2007年4月5日,进口分账
忍者神龟 TMNT,6.3,Kevin Munroe,诺兰·诺斯 / 詹姆斯·阿诺德·泰勒 / 米歇尔·维特菲尔德,动画 / 动作 / 冒险 / 喜剧 / 剧情 / 家庭 / 奇幻,香港/美国,2007,3500,2007年5月18日,进口分账
脱单告急,5.7,柯孟融,董子健 / 钟楚曦 / 春夏,喜剧 / 爱情,中国大陆,2018,3499,2015年4月20日,国产
低压槽：欲望之城 低壓槽,4.7,张家辉,张家辉 / 徐静蕾 / 何炅,剧情 / 动作 / 犯罪 / 悬疑,中国大陆/香港,2018,3485,2018年4月28日,国产（合拍）
太空一号 Lockout,6.1,詹姆斯·马瑟 / 斯蒂芬·圣·莱杰,盖·皮尔斯 / 玛姬·格蕾斯 / 彼得·斯特曼,动作 / 科幻 / 惊悚,美国/法国,2012,3479,2012年8月7日,进口
史前怪兽 Legendary,3.0,埃里克·斯泰尔斯,杜夫·龙格尔 / 斯科特·阿金斯 / 黄奕,动作 / 惊悚 / 冒险,英国/中国大陆,2013,3477,2013年12月31日,国产（合拍）
那年夏天你去了哪里,4.8,周隼,宋佳 / 林家栋 / 颜卓灵,悬疑,中国大陆/香港,2016,3467,2016年12月30日,国产（合拍）
年兽大作战,5.7,张扬,雷佳音 / 周冬雨 / 陈赫,喜剧 / 动画 / 奇幻,中国大陆,2016,3452,2016年2月8日,国产
我的新野蛮女友 엽기적인 그녀 2,3.4,赵根植,宋茜 / 车太贤 / 藤井美菜,喜剧 / 爱情,韩国/中国大陆,2016,3419,2016年4月22日,国产（合拍）
夜孔雀,4.7,戴思杰,刘亦菲 / 刘烨 / 余少群,剧情 / 爱情,中国大陆/法国,2015,3315,2016年5月20日,国产（合拍）
黑白迷宫,4.7,阚家伟,任达华 / 陈小春 / 伍允龙,剧情 / 动作 / 犯罪,中国大陆/香港,2017,3312,2017年08月31日,国产（合拍）
全城通缉,4.5,汪涛,刘烨 / 赵文卓 / 秋瓷炫,剧情 / 悬疑,中国大陆,2014,3305,2014年11月6日,国产
大唐玄奘,5.2,霍建起,黄晓明 / 徐峥 / 蒲巴甲,历史,中国大陆,2016,3303,2016年04月29日,国产
重返·狼群,8.3,亦风,李微漪,纪录片,中国大陆,2017,3296,2017年06月16日,国产
天河,4.5,宁海强 / 沈东,李幼斌 / 俞飞鸿 / 段奕宏,剧情,中国大陆,2014,3280,2014年11月15日,国产
勇士,5.4,宁海强,李东学 / 于小伟 / 聂远,动作 / 历史 / 战争,中国大陆,2016,3270,2016年10月14日,国产
英雄本色,8.7,吴宇森,周润发 / 狄龙 / 张国荣,动作 / 犯罪,香港,1986,3259,2017年11月17日,进口
麻烦家族,4.5,黄磊,黄磊 / 海清 / 王迅,喜剧 / 家庭,中国大陆,2017,3228,2017年05月11日,国产
山河故人,7.8,贾樟柯,赵涛 / 张译 / 梁景东,剧情 / 家庭,中国大陆/法国/日本,2015,3220,2015年10月30日,国产
寻龙夺宝 The Dragon Pearl,3.7,马里奥·安德鲁西奥,山姆·尼尔 / 陈小春 / 王姬,动作 / 奇幻 / 冒险 / 家庭,澳大利亚,2011,3212,2011年3月11日,国产（合拍）
新步步惊心,4.1,宋迪,陈意涵 / 窦骁 / 杨祐宁,爱情 / 奇幻 / 古装,中国大陆,2015,3211,2015年8月7日,国产
王牌,4.6,范建浍,林志玲 / 梁家辉 / 钟欣潼,剧情 / 悬疑,中国大陆,2014,3216,2014年12月31日,国产
蜂鸟特攻 Hummingbird,6.2,斯蒂文·奈特,杰森·斯坦森 / 阿加塔·布泽克 / 薇琪·麦克卢尔,剧情 / 动作 / 犯罪 / 惊悚,英国/美国,2013,3190,2014年5月9日,进口
玩偶奇兵,5.7,申宇 / 黄燕,严丽祯 / 李晔 / 王衡,动画 / 奇幻 / 冒险,中国大陆,2017,3169,2017年08月04日,国产
玩命追踪 Blitz,6.1,艾略特·莱斯特,杰森·斯坦森 / 帕迪·康斯戴恩 / 艾丹·吉伦,动作 / 犯罪 / 惊悚,英国/法国/美国,2011,3156,2012年3月16日,进口
赛尔号大电影2之雷伊与迈尔斯,4.0,王章俊 / 付杰,武艺 / 张杰 / 曾轶可,动画 / 奇幻 / 冒险,中国大陆,2012,3117,2012年6月28日,国产
名侦探柯南：纯黑的恶梦 名探偵コナン 純黒の悪夢,6.3,静野孔文,高山南 / 山崎和佳奈 / 小山力也,动画 / 悬疑,日本,2016,3112,2016年11月25日,进口
火海凌云 Экипаж,7.7,尼古拉·列别捷夫,丹尼拉·科兹洛夫斯基 / 弗拉基米尔·马什科夫 / 阿格尼·格鲁迪特,剧情 / 动作 / 冒险 / 灾难,俄罗斯,2016,3078,2016年8月19日,进口分账
阿唐奇遇,7.2,王微,石磊 / 原泽宇 / 季冠霖,动画 / 奇幻 / 冒险,中国大陆,2017,3039,2017年07月21日,国产
圣诞大赢家,4.0,毛呆,宝木中阳 / 阿杰 / 小连杀,喜剧 / 动画,中国大陆,2015,3034,2015年12月12日,国产
青禾男高,4.0,蒋卓原,景甜 / 欧豪 / 黑木美沙,剧情,中国大陆/台湾,2017,3031,2017年07月12日,国产
间谍同盟 Allied,7.0,罗伯特·泽米吉斯,布拉德·皮特 / 玛丽昂·歌迪亚 / 马修·古迪,剧情 / 动作 / 爱情 / 战争,美国/英国,2016,3030,2016年11月30日,进口分账
刑警兄弟 神獸巴打,5.2,戚家基,黄宗泽 / 金刚 / 曾志伟,喜剧 / 动作,香港/中国大陆,2016,3024,2016年04月22日,国产（合拍）
夜莺 Le Promeneur d&#39;Oiseau,6.4,费利普·弥勒,李保田 / 杨心仪 / 李小冉,剧情 / 家庭,中国大陆/法国,2013,3022,2014年10月31日,国产
奇葩朵朵,4.4,李欣 / 李洋,张若昀 / 马思纯 / 李现,喜剧 / 爱情,中国大陆,2018,3020,2018年4月4日,国产
土豪520,3.7,林爱华,吴镇宇 / 姚星彤 / 马天宇,喜剧 / 爱情,中国大陆,2015,3013,2015年05月21日,国产
